         654801 function calls (647944 primitive calls) in 280.122 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       36    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:200(_has_aliases)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      333    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:426(__init__)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1668(_is_label_or_level_reference)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1881(_refine_defaults_read)
       44    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(bincount)
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/base_parser.py:354(_make_index)
       53    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:526(<genexpr>)
      497    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
       88    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numeric.py:1398(<listcomp>)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/missing.py:616(maybe_fill)
       35    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      191    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:5963(<genexpr>)
        6    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2703(amax)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:623(should_show_dimensions)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:112(ensure_python_int)
       41    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/base.py:359(size)
       20    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:189(is_sparse)
       68    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/groupby.py:721(_selected_obj)
        4    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2829(amin)
       11    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_2d)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1633(_get_default_index_names)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:415(_view)
       28    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:4282(_wrap_reindex_result)
       54    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:140(has_mi_columns)
      320    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:888(shape)
       46    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:4203(_ensure_valid_index)
       97    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:2717(isna)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:179(data_index)
       36    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/concat.py:66(<listcomp>)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5739(_should_fallback_to_positional)
       21    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:441(<listcomp>)
       53    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_all_arraylike}
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:112(_initialize_index_label)
       19    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/sorting.py:144(_int64_cut_off)
      415    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:574(_constructor)
       37    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/grouper.py:623(name)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:204(_need_to_save_header)
      182    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
      140    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:492(validate_ordered)
       24    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:926(_getitem_slice)
       34    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1568(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:60(flatten)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/apply.py:428(<listcomp>)
       12    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:194(_is_internal_frame)
       13    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:1470(_validate_left_right_on)
       18    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:546(__fspath__)
       71    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:2107(_can_hold_na)
       39    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/base.py:162(array)
       38    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:4176(_check_setitem_copy)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:851(<listcomp>)
       20    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:2606(renamer)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:742(_ensure_dtype_type)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:74(iterable_not_string)
       28    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/ops/dispatch.py:13(should_extension_dispatch)
       18    0.000    0.000    0.000    0.000 {method 'writerow' of '_csv.writer' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:566(module_from_spec)
       72    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:485(equals)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      512    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/common.py:188(validate_header_arg)
       10    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/sorting.py:338(<listcomp>)
       11    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:188(external_values)
       42    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:649(has_column_names)
       27    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/ops/missing.py:137(dispatch_fill_zeros)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:875(<listcomp>)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/astype.py:143(_astype_float_to_int_nansafe)
        8    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/enum.py:193(__get__)
       38    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:752(_references)
        2    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:578(<listcomp>)
       16    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5255(<setcomp>)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/ops.py:298(_get_result_dtype)
       52    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/merge.py:1666(<genexpr>)
       49    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:280(arrays)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/multi.py:2058(take)
       10    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:7231(_maybe_try_sort)
        3    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:168(_type_check)
      227    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       81    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       78    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:551(temp_setattr)
       28    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:4286(_maybe_preserve_names)
        1    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:710(_set_axis_nocheck)
      108    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      116    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/inspect.py:292(isclass)
       21    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1297(__setattr__)
       32    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:334(maybe_downcast_numeric)
       18    0.000    0.000    0.000    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:536(__str__)
       27    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/construction.py:476(<listcomp>)
      529    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:1323(_clear_item_cache)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
        5    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:2915(drop_duplicates)
       18    0.000    0.000    0.000    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:121(_get_index_label_from_obj)
